Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number,Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code,Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2025-10-28 11:45:08,48734.66,Carol Danvers,3566002020360506,Costco,5977,80008,INR,Amex,12/37,715,404,TXN235833,0,35,ATM,210.2.4.8,Linux,user1314,In-store purchase
2025-08-02 09:27:00,3509.06,Scott Lang,3566002020360508,Home Depot,5999,14004,GBP,Visa,02/39,214,202,TXN759192,0,47,POS,192.168.1.1,Fire OS,user1718,High-value transaction
2025-06-28 23:44:29,6620.5,John Doe,4111111111111111,Merchant E,4111,60006,INR,Diners Club,12/25,994,400,TXN634172,1,16,EFT,208.67.222.222,MacOS,user123,ATM withdrawal
2025-04-07 23:06:02,24612.53,Diana Prince,4012888888881881,Merchant E,5813,70007,INR,MasterCard,05/30,585,404,TXN300751,0,46,EFT,208.67.220.220,iPad,admin,Suspicious activity
2025-07-06 14:25:14,21301.16,Diana Prince,4012888888881881,Merchant E,5411,30003,CHF,Discover,05/30,585,404,TXN243601,0,1,ATM,1.2.4.8,iPhone,admin,ATM withdrawal
2025-10-07 04:35:12,9916.51,Charlie Davis,371449635398431,Merchant C,5599,70007,EUR,Interac,04/29,414,200,TXN306032,1,9,EFT,208.67.220.220,Android,user202,Routine transaction
2025-09-02 02:17:11,25097.45,Natasha Romanoff,6011000990139424,Walmart,5542,80008,CAD,Amex,10/35,921,200,TXN612948,1,4,Online,208.67.222.222,Windows,user9101,Online shopping
2025-11-01 10:15:15,7629.56,Jane Smith,5555555555554444,Merchant A,5812,60006,AUD,Discover,01/26,289,404,TXN678735,0,1,POS,210.2.4.8,Windows Phone,user456,In-store purchase
2025-05-30 03:41:09,6064.43,Clark Kent,4222200027927082,Best Buy,5599,11001,CHF,MasterCard,06/31,927,404,TXN303351,0,19,EFT,172.16.0.1,Fire OS,guest,International transaction
2025-03-31 06:24:37,48224.94,Carol Danvers,3566002020360506,Walgreens,5812,11001,AUD,Amex,12/37,715,404,TXN258467,0,20,Online,1.1.1.1,BlackBerry,user1314,Regular purchase
2025-04-09 14:51:39,13051.02,Carol Danvers,3566002020360506,Merchant A,5599,90009,GBP,JCB,12/37,715,400,TXN184260,1,39,ATM,8.8.8.8,iPad,user1314,In-store purchase
2025-04-16 13:59:31,32210.9,Scott Lang,3566002020360508,Merchant A,5549,90009,EUR,UnionPay,02/39,214,404,TXN116396,0,35,EFT,8.8.4.4,Windows,user1718,High-value transaction
2025-09-10 06:37:06,42285.09,Scott Lang,3566002020360508,Merchant D,5814,50005,INR,MasterCard,02/39,214,400,TXN406578,0,25,ATM,8.8.4.4,Windows Phone,user1718,Online shopping
2025-11-26 06:31:59,29600.55,Natasha Romanoff,6011000990139424,Amazon,5814,40004,GBP,Amex,10/35,921,202,TXN367400,1,5,Online,208.67.222.222,iPad,user9101,High-value transaction
2025-08-19 23:54:38,43063.79,Carol Danvers,3566002020360506,Costco,5722,30003,CHF,Discover,12/37,715,400,TXN946982,1,12,EFT,1.2.4.8,Chrome OS,user1314,ATM withdrawal
2025-11-10 12:57:09,48760.37,Stephen Strange,3566002020360505,Costco,5411,15005,AUD,Discover,11/36,280,404,TXN495223,0,17,Online,10.0.0.1,Fire OS,user1112,Routine transaction
2025-05-19 02:03:47,47277.84,Natasha Romanoff,6011000990139424,Kroger,5549,13003,GBP,MasterCard,10/35,921,404,TXN794455,1,18,Mobile,208.67.220.220,iPad,user9101,In-store purchase
2025-10-06 08:13:45,3157.01,John Doe,4111111111111111,Walmart,5977,14004,EUR,Maestro,12/25,994,202,TXN578054,0,2,POS,1.1.1.1,MacOS,user123,In-store purchase
2025-07-02 07:39:23,4162.36,Peter Parker,378734493671000,Walmart,5599,80008,JPY,JCB,09/34,929,400,TXN683249,1,5,EFT,8.8.8.8,Linux,user5678,Subscription payment
2025-02-13 02:07:51,29487.34,Carol Danvers,3566002020360506,Merchant E,5999,50005,CAD,Visa Electron,12/37,715,200,TXN451229,1,3,Online,208.67.222.222,MacOS,user1314,Suspicious activity
2025-07-29 16:35:38,10666.22,Carol Danvers,3566002020360506,Amazon,5599,100010,CAD,Visa Electron,12/37,715,202,TXN879845,1,36,EFT,208.67.220.220,iPhone,user1314,ATM withdrawal
2025-04-15 06:29:11,37048.29,Stephen Strange,3566002020360505,Lowes,5967,30003,AUD,Discover,11/36,280,404,TXN730707,0,38,ATM,172.16.0.1,MacOS,user1112,High-value transaction
2025-01-01 15:56:08,28075.78,Alice Johnson,378282246310005,Walgreens,7011,80008,CNY,Diners Club,02/27,284,202,TXN559128,1,38,EFT,210.2.4.8,Fire OS,user789,International transaction
2025-03-15 05:07:24,24904.37,Clark Kent,4222200027927082,Lowes,5549,60006,CAD,Maestro,06/31,927,202,TXN169936,0,45,POS,208.67.222.222,BlackBerry,guest,Bill payment
2025-11-25 09:22:41,1262.7,John Doe,4111111111111111,Lowes,5411,70007,NZD,JCB,12/25,994,400,TXN111423,0,37,POS,1.1.1.1,Windows Phone,user123,Routine transaction
2025-03-13 22:10:02,45243.48,Peter Parker,378734493671000,Home Depot,5967,11001,AUD,Interac,09/34,929,404,TXN754563,0,18,POS,210.2.4.8,Fire OS,user5678,High-value transaction
2025-01-18 04:03:05,33785.49,Carol Danvers,3566002020360506,Merchant E,4111,30003,AUD,Visa,12/37,715,200,TXN766174,0,42,Mobile,208.67.220.220,Fire OS,user1314,Routine transaction
2025-01-14 19:37:30,15833.21,Clark Kent,4222200027927082,Merchant C,5967,13003,JPY,Diners Club,06/31,927,400,TXN997502,1,50,ATM,1.1.1.1,Fire OS,guest,Subscription payment
2025-04-18 14:43:29,44832.06,Jane Smith,5555555555554444,Merchant D,5967,20002,EUR,JCB,01/26,289,404,TXN726816,1,43,ATM,1.2.4.8,BlackBerry,user456,ATM withdrawal
2025-05-11 09:00:04,23184.93,Bruce Wayne,5500000000000004,Merchant B,5977,10001,INR,Maestro,07/32,760,202,TXN507665,0,10,EFT,192.168.1.1,Windows Phone,testuser,Subscription payment
2025-05-31 22:18:02,45279.48,Scott Lang,3566002020360508,Walmart,4111,70007,NZD,Interac,02/39,214,202,TXN258768,1,12,EFT,208.67.220.220,iPhone,user1718,Regular purchase
2025-09-30 15:05:01,18466.96,Scott Lang,3566002020360508,Merchant B,5814,50005,USD,UnionPay,02/39,214,200,TXN643169,1,17,EFT,10.0.0.1,Chrome OS,user1718,Online shopping
2025-09-17 07:43:17,44069.92,Peter Parker,378734493671000,Merchant A,5812,15005,JPY,Maestro,09/34,929,200,TXN978923,0,30,Mobile,172.16.0.1,Fire OS,user5678,ATM withdrawal
2025-04-30 07:35:53,13943.75,Peter Parker,378734493671000,Costco,5541,90009,NZD,UnionPay,09/34,929,400,TXN592045,0,47,ATM,10.0.0.1,Fire OS,user5678,High-value transaction
2025-06-26 12:04:43,48313.09,Carol Danvers,3566002020360506,Merchant E,5542,11001,JPY,Amex,12/37,715,200,TXN621807,1,0,Mobile,1.1.1.1,Windows Phone,user1314,Regular purchase
2025-02-08 15:54:37,124.54,Natasha Romanoff,6011000990139424,Merchant D,5549,100010,GBP,Visa,10/35,921,400,TXN803636,0,19,POS,208.67.220.220,Fire OS,user9101,International transaction
2025-11-25 04:45:00,42108.26,Bob Brown,6011111111111117,Costco,5542,70007,NZD,MasterCard,03/28,442,404,TXN858393,1,12,Mobile,10.0.0.1,MacOS,user101,Bill payment
2025-01-13 12:11:39,7118.36,Stephen Strange,3566002020360505,CVS,7011,100010,EUR,Diners Club,11/36,280,200,TXN571619,1,37,EFT,10.0.0.1,Linux,user1112,ATM withdrawal
2025-02-27 05:25:42,44767.53,Alice Johnson,378282246310005,Merchant B,5813,50005,CNY,JCB,02/27,284,400,TXN959183,0,50,POS,10.0.0.1,iPhone,user789,High-value transaction
2025-05-08 20:25:35,35076.65,Peter Parker,378734493671000,Merchant B,5704,90009,NZD,Diners Club,09/34,929,400,TXN165065,0,8,ATM,208.67.220.220,Chrome OS,user5678,Routine transaction
2025-07-14 18:43:25,34719.54,Natasha Romanoff,6011000990139424,Home Depot,4111,12002,EUR,Visa,10/35,921,202,TXN712950,0,21,ATM,8.8.4.4,iPhone,user9101,Regular purchase
2025-09-28 11:48:31,41799.89,Alice Johnson,378282246310005,Walgreens,5977,20002,CHF,Visa,02/27,284,404,TXN946732,0,36,ATM,8.8.4.4,Windows Phone,user789,Online shopping
2025-04-22 14:14:21,15059.55,Diana Prince,4012888888881881,Target,5704,12002,USD,Visa,05/30,585,404,TXN820703,0,46,Mobile,172.16.0.1,iPad,admin,High-value transaction
2025-09-11 23:50:30,11705.59,Peter Parker,378734493671000,Amazon,7011,14004,CNY,MasterCard,09/34,929,404,TXN563805,1,5,POS,10.0.0.1,Android,user5678,Subscription payment
2025-11-16 07:25:07,10919.09,Diana Prince,4012888888881881,Target,5549,14004,CAD,JCB,05/30,585,202,TXN285411,1,42,Mobile,10.0.0.1,MacOS,admin,Subscription payment
2025-09-19 08:27:32,24367.08,Clark Kent,4222200027927082,Amazon,5411,60006,USD,Visa Electron,06/31,927,202,TXN625750,1,28,Mobile,208.67.220.220,iPad,guest,Regular purchase
2025-04-06 22:26:44,23155.46,Natasha Romanoff,6011000990139424,Merchant E,5541,13003,USD,Diners Club,10/35,921,200,TXN905469,1,24,Online,1.1.1.1,MacOS,user9101,International transaction
2025-11-23 13:59:41,30196.2,Scott Lang,3566002020360508,Merchant C,5541,100010,CAD,Diners Club,02/39,214,404,TXN965097,0,27,Mobile,8.8.4.4,Chrome OS,user1718,Online shopping
2025-03-16 06:58:37,48090.71,Clark Kent,4222200027927082,Merchant B,4111,12002,JPY,Interac,06/31,927,200,TXN273650,0,46,Mobile,192.168.1.1,Windows,guest,High-value transaction
2025-05-20 07:05:57,48199.52,Alice Johnson,378282246310005,Merchant A,5814,100010,NZD,UnionPay,02/27,284,400,TXN271853,1,11,POS,1.1.1.1,iPhone,user789,Routine transaction
2025-03-31 17:01:23,7444.65,Alice Johnson,378282246310005,Walmart,5977,60006,CHF,Maestro,02/27,284,404,TXN783109,0,23,POS,208.67.222.222,Android,user789,ATM withdrawal
2025-05-06 10:17:01,37749.93,Alice Johnson,378282246310005,Merchant A,5599,40004,INR,Interac,02/27,284,202,TXN757071,1,4,POS,192.168.1.1,Linux,user789,Online shopping
2025-03-18 23:24:27,17137.95,Wanda Maximoff,3566002020360507,Merchant A,7011,70007,EUR,JCB,01/38,724,404,TXN847872,0,17,ATM,192.168.1.1,Windows,user1516,International transaction
2025-05-18 01:09:43,3368.0,Tony Stark,5555555555555555,Merchant C,5411,50005,CAD,Maestro,08/33,988,202,TXN972454,1,40,EFT,1.1.1.1,Windows,user1234,ATM withdrawal
2025-09-06 06:55:40,22904.74,Charlie Davis,371449635398431,Merchant E,5549,10001,INR,Diners Club,04/29,414,404,TXN789000,1,22,POS,1.1.1.1,Chrome OS,user202,Subscription payment
2025-04-10 19:03:51,25900.51,John Doe,4111111111111111,Merchant E,7011,13003,CHF,Diners Club,12/25,994,200,TXN635811,1,28,ATM,1.1.1.1,Windows Phone,user123,International transaction
2025-04-22 04:13:48,14433.86,Charlie Davis,371449635398431,Walgreens,5999,90009,EUR,MasterCard,04/29,414,202,TXN537859,1,30,POS,8.8.4.4,Linux,user202,Regular purchase
2025-04-23 21:41:54,21726.83,Wanda Maximoff,3566002020360507,Kroger,4111,70007,CHF,Diners Club,01/38,724,202,TXN303982,0,16,EFT,1.2.4.8,iPhone,user1516,High-value transaction
2025-07-30 07:56:38,11789.61,Clark Kent,4222200027927082,Merchant C,5599,30003,CAD,Interac,06/31,927,404,TXN529987,0,18,ATM,172.16.0.1,Chrome OS,guest,Bill payment
2025-11-04 00:06:05,5215.21,Clark Kent,4222200027927082,Target,5977,15005,NZD,Diners Club,06/31,927,202,TXN909175,0,41,ATM,208.67.222.222,Android,guest,Online shopping
2025-12-15 21:47:22,4795.21,Peter Parker,378734493671000,Lowes,5813,100010,CAD,JCB,09/34,929,400,TXN200264,1,42,EFT,210.2.4.8,Android,user5678,International transaction
2025-09-30 19:02:46,36502.81,Carol Danvers,3566002020360506,Walgreens,5722,60006,AUD,UnionPay,12/37,715,404,TXN423023,0,41,ATM,8.8.4.4,Linux,user1314,ATM withdrawal
2025-07-25 00:29:55,41717.57,Bruce Wayne,5500000000000004,Target,7011,12002,CAD,Interac,07/32,760,200,TXN635372,0,30,Mobile,8.8.4.4,Fire OS,testuser,Subscription payment
2025-08-01 22:35:55,17623.64,Wanda Maximoff,3566002020360507,Merchant A,5813,10001,CAD,MasterCard,01/38,724,202,TXN757276,0,20,POS,172.16.0.1,Android,user1516,Online shopping
2025-05-02 18:31:10,49529.53,Natasha Romanoff,6011000990139424,CVS,4111,30003,EUR,Discover,10/35,921,202,TXN425334,1,15,EFT,192.168.1.1,Android,user9101,Routine transaction
2025-09-06 10:06:36,42163.96,Diana Prince,4012888888881881,Costco,5549,100010,CAD,Visa Electron,05/30,585,400,TXN692472,0,9,Online,208.67.220.220,Linux,admin,Bill payment
2025-06-09 00:40:40,28607.2,Alice Johnson,378282246310005,Costco,5999,12002,CHF,UnionPay,02/27,284,400,TXN205961,1,33,Online,1.1.1.1,BlackBerry,user789,International transaction
2025-04-06 09:57:06,37050.59,Diana Prince,4012888888881881,Target,5812,15005,INR,Maestro,05/30,585,202,TXN874857,1,33,Mobile,8.8.8.8,Windows,admin,High-value transaction
2025-09-03 04:16:44,45935.49,Diana Prince,4012888888881881,Best Buy,5542,13003,AUD,UnionPay,05/30,585,400,TXN427201,0,10,Online,8.8.8.8,Chrome OS,admin,Suspicious activity
2025-10-14 01:13:32,45828.6,Scott Lang,3566002020360508,Costco,5411,90009,USD,Visa,02/39,214,400,TXN681635,0,32,Mobile,1.2.4.8,iPad,user1718,ATM withdrawal
2025-04-01 06:17:46,7873.56,Clark Kent,4222200027927082,Walgreens,5411,40004,NZD,Maestro,06/31,927,400,TXN356805,1,50,EFT,10.0.0.1,iPhone,guest,Subscription payment
2025-09-26 05:56:15,33090.95,Bob Brown,6011111111111117,Home Depot,5977,40004,USD,MasterCard,03/28,442,202,TXN128206,0,28,ATM,210.2.4.8,Fire OS,user101,In-store purchase
2025-02-18 09:54:35,21332.09,Clark Kent,4222200027927082,Kroger,5814,60006,JPY,JCB,06/31,927,404,TXN588482,0,26,ATM,172.16.0.1,Linux,guest,Subscription payment
2025-02-03 05:39:27,32662.7,John Doe,4111111111111111,Target,5977,20002,JPY,Diners Club,12/25,994,404,TXN143070,1,23,Online,208.67.222.222,iPad,user123,Subscription payment
2025-04-06 14:05:40,14711.29,Tony Stark,5555555555555555,Merchant B,5542,50005,CAD,Diners Club,08/33,988,400,TXN208555,0,35,ATM,208.67.220.220,Chrome OS,user1234,In-store purchase
2025-01-12 09:39:44,35269.31,Bruce Wayne,5500000000000004,Merchant D,5812,60006,CHF,Visa,07/32,760,202,TXN337235,0,46,ATM,208.67.222.222,Windows,testuser,Regular purchase
2025-08-05 05:55:46,16080.97,Alice Johnson,378282246310005,Walmart,5722,90009,AUD,Interac,02/27,284,404,TXN440920,1,7,EFT,210.2.4.8,MacOS,user789,Routine transaction
2025-05-22 22:14:47,12920.27,Peter Parker,378734493671000,CVS,5542,10001,JPY,Maestro,09/34,929,404,TXN220305,1,49,POS,1.1.1.1,Chrome OS,user5678,In-store purchase
2025-09-30 07:03:29,25847.03,Scott Lang,3566002020360508,Best Buy,5704,60006,JPY,MasterCard,02/39,214,200,TXN523138,1,10,POS,192.168.1.1,Linux,user1718,Regular purchase
2025-02-20 05:31:25,20415.72,Wanda Maximoff,3566002020360507,Walmart,5411,100010,CAD,MasterCard,01/38,724,404,TXN276636,1,45,Mobile,192.168.1.1,Fire OS,user1516,ATM withdrawal
2025-08-21 23:03:41,36348.73,Alice Johnson,378282246310005,Merchant C,5599,13003,GBP,Visa Electron,02/27,284,400,TXN151761,0,36,Online,192.168.1.1,Chrome OS,user789,Online shopping
2025-08-14 10:54:55,11681.61,Stephen Strange,3566002020360505,Target,5812,10001,CAD,UnionPay,11/36,280,404,TXN352890,0,43,POS,208.67.222.222,iPhone,user1112,International transaction
2025-09-24 16:40:09,37098.99,Scott Lang,3566002020360508,Kroger,5599,10001,CHF,Diners Club,02/39,214,200,TXN227755,1,18,POS,210.2.4.8,Fire OS,user1718,ATM withdrawal
2025-12-16 05:26:23,49213.86,Bruce Wayne,5500000000000004,Walgreens,5967,90009,EUR,MasterCard,07/32,760,400,TXN163091,0,33,EFT,8.8.8.8,Linux,testuser,ATM withdrawal
2025-02-09 08:46:39,19559.71,Natasha Romanoff,6011000990139424,Merchant A,5549,50005,INR,Diners Club,10/35,921,202,TXN360276,0,11,EFT,208.67.220.220,iPad,user9101,In-store purchase
2025-01-20 08:22:40,16976.33,Bruce Wayne,5500000000000004,Best Buy,4111,11001,USD,JCB,07/32,760,200,TXN960640,0,35,Mobile,208.67.222.222,Windows Phone,testuser,Suspicious activity
2025-09-03 20:00:30,31177.77,Carol Danvers,3566002020360506,Merchant B,4111,40004,CNY,Maestro,12/37,715,400,TXN717973,0,50,ATM,208.67.222.222,iPad,user1314,Online shopping
2025-03-28 13:00:30,22531.61,John Doe,4111111111111111,Kroger,5542,30003,JPY,JCB,12/25,994,200,TXN130685,0,39,EFT,208.67.220.220,Windows Phone,user123,ATM withdrawal
2025-06-10 07:58:06,24157.52,Bruce Wayne,5500000000000004,Merchant E,5599,60006,INR,Discover,07/32,760,400,TXN654981,0,42,EFT,208.67.220.220,BlackBerry,testuser,Online shopping
2025-05-24 14:03:16,39404.12,Wanda Maximoff,3566002020360507,Merchant E,5704,14004,CAD,Amex,01/38,724,200,TXN833140,1,17,Online,208.67.220.220,Windows Phone,user1516,Suspicious activity
2025-06-09 12:22:17,16422.72,Scott Lang,3566002020360508,Lowes,5812,60006,AUD,Visa Electron,02/39,214,202,TXN672827,0,31,Online,210.2.4.8,MacOS,user1718,ATM withdrawal
2025-09-04 18:45:36,25641.53,Bruce Wayne,5500000000000004,Merchant A,5812,70007,EUR,JCB,07/32,760,400,TXN236991,1,33,EFT,10.0.0.1,Linux,testuser,Suspicious activity
2025-01-06 13:39:22,6782.66,Peter Parker,378734493671000,Home Depot,5549,60006,EUR,Maestro,09/34,929,202,TXN165928,0,12,EFT,208.67.220.220,iPhone,user5678,Routine transaction
2025-08-27 18:55:24,6013.62,Bruce Wayne,5500000000000004,Amazon,5999,20002,JPY,Interac,07/32,760,400,TXN279048,0,30,Online,1.1.1.1,iPad,testuser,Routine transaction
2025-12-08 22:13:18,528.42,John Doe,4111111111111111,Best Buy,5813,50005,AUD,Discover,12/25,994,202,TXN729004,1,24,EFT,1.1.1.1,Linux,user123,Bill payment
2025-10-14 09:32:26,142.18,Carol Danvers,3566002020360506,Home Depot,5411,50005,NZD,Maestro,12/37,715,404,TXN914113,1,39,EFT,208.67.222.222,Windows Phone,user1314,Bill payment
2025-03-28 08:50:28,16522.67,Charlie Davis,371449635398431,Home Depot,5814,15005,CHF,Discover,04/29,414,200,TXN243457,1,50,Mobile,208.67.222.222,iPad,user202,High-value transaction
2025-03-15 07:41:10,48583.25,Stephen Strange,3566002020360505,Amazon,7011,10001,CHF,Visa,11/36,280,400,TXN102718,1,30,EFT,1.1.1.1,Windows,user1112,Suspicious activity
2025-06-29 18:33:51,21200.88,Bruce Wayne,5500000000000004,Walmart,5599,11001,AUD,MasterCard,07/32,760,202,TXN738416,1,31,ATM,208.67.220.220,iPhone,testuser,International transaction
2025-05-22 14:09:01,7001.28,Bob Brown,6011111111111117,Lowes,4111,30003,CHF,Visa Electron,03/28,442,404,TXN226468,0,48,EFT,8.8.8.8,Windows Phone,user101,Routine transaction
2025-04-28 12:23:17,31776.58,Stephen Strange,3566002020360505,Kroger,5599,13003,AUD,MasterCard,11/36,280,400,TXN233611,1,0,POS,1.2.4.8,Fire OS,user1112,ATM withdrawal
2025-12-25 14:33:10,31300.04,Tony Stark,5555555555555555,Best Buy,5542,40004,AUD,JCB,08/33,988,404,TXN646516,0,40,POS,208.67.222.222,Android,user1234,Suspicious activity
2025-04-05 12:01:09,15435.39,Peter Parker,378734493671000,Amazon,5812,14004,INR,Visa Electron,09/34,929,404,TXN519048,0,6,EFT,208.67.220.220,Windows,user5678,Subscription payment
2025-08-04 01:41:58,13300.97,Jane Smith,5555555555554444,Lowes,5967,10001,JPY,JCB,01/26,289,404,TXN785103,1,10,ATM,210.2.4.8,BlackBerry,user456,ATM withdrawal
2025-12-30 08:31:30,15619.68,Alice Johnson,378282246310005,Walmart,5812,60006,NZD,MasterCard,02/27,284,400,TXN845333,0,12,POS,210.2.4.8,Fire OS,user789,ATM withdrawal
2025-07-23 17:38:36,9217.47,Natasha Romanoff,6011000990139424,Walmart,5599,50005,CAD,JCB,10/35,921,200,TXN214350,1,16,POS,208.67.222.222,Linux,user9101,Bill payment
2025-12-09 09:13:18,9025.81,Tony Stark,5555555555555555,Lowes,5999,40004,JPY,Diners Club,08/33,988,202,TXN332662,0,3,POS,10.0.0.1,BlackBerry,user1234,Online shopping
2025-08-17 11:25:55,4315.76,Alice Johnson,378282246310005,Home Depot,5814,30003,USD,Diners Club,02/27,284,400,TXN208309,1,17,Online,172.16.0.1,Fire OS,user789,Subscription payment
2025-10-02 15:46:29,36132.57,Diana Prince,4012888888881881,Merchant E,5812,70007,CAD,UnionPay,05/30,585,400,TXN292846,1,25,Mobile,208.67.220.220,Linux,admin,ATM withdrawal
2025-05-20 11:21:26,38361.2,Clark Kent,4222200027927082,Walgreens,5542,40004,INR,JCB,06/31,927,400,TXN748808,0,4,POS,8.8.4.4,Android,guest,ATM withdrawal
2025-04-04 06:10:33,28130.72,Tony Stark,5555555555555555,CVS,5812,14004,JPY,MasterCard,08/33,988,202,TXN974425,1,27,Mobile,1.1.1.1,Linux,user1234,Subscription payment
2025-06-01 14:37:05,34525.06,Scott Lang,3566002020360508,Merchant D,4111,80008,EUR,Discover,02/39,214,400,TXN983058,1,21,ATM,8.8.4.4,Windows,user1718,Bill payment
2025-12-30 16:58:43,22662.24,Clark Kent,4222200027927082,Target,4111,90009,EUR,JCB,06/31,927,200,TXN138122,0,19,EFT,1.2.4.8,iPhone,guest,ATM withdrawal
2025-06-04 12:02:36,6795.38,Scott Lang,3566002020360508,Amazon,5812,12002,CNY,Interac,02/39,214,404,TXN328843,0,43,EFT,210.2.4.8,iPhone,user1718,Online shopping
2025-05-31 08:01:31,10816.86,Charlie Davis,371449635398431,Lowes,5814,20002,CNY,Visa Electron,04/29,414,202,TXN502347,0,50,Mobile,208.67.220.220,MacOS,user202,In-store purchase
2025-04-29 00:49:51,41222.21,Stephen Strange,3566002020360505,Costco,5812,11001,INR,JCB,11/36,280,400,TXN749919,0,29,EFT,8.8.4.4,Linux,user1112,ATM withdrawal
2025-07-02 16:47:06,17554.56,Charlie Davis,371449635398431,Kroger,5977,14004,INR,Visa,04/29,414,202,TXN350408,1,18,Mobile,8.8.8.8,Linux,user202,International transaction
2025-03-16 12:25:46,21204.33,Stephen Strange,3566002020360505,Merchant E,5542,13003,USD,Visa,11/36,280,200,TXN792439,1,28,POS,10.0.0.1,Windows Phone,user1112,Bill payment
2025-10-17 20:38:21,2639.93,John Doe,4111111111111111,Merchant D,5967,10001,CNY,Diners Club,12/25,994,200,TXN261688,1,44,EFT,192.168.1.1,iPad,user123,Subscription payment
2025-12-11 01:40:40,34541.22,Carol Danvers,3566002020360506,Merchant D,5977,15005,JPY,Diners Club,12/37,715,202,TXN569314,0,47,Online,1.1.1.1,BlackBerry,user1314,Subscription payment
2025-01-01 22:02:48,29322.41,Diana Prince,4012888888881881,Merchant E,5411,70007,EUR,Visa,05/30,585,400,TXN296758,0,20,Mobile,210.2.4.8,BlackBerry,admin,Bill payment
2025-02-20 10:01:34,46740.12,Clark Kent,4222200027927082,Kroger,5812,100010,INR,Amex,06/31,927,200,TXN291007,1,47,Online,210.2.4.8,iPhone,guest,In-store purchase
2025-05-19 03:24:29,11208.91,Bob Brown,6011111111111117,Walmart,5814,14004,CHF,Interac,03/28,442,400,TXN801010,0,42,POS,210.2.4.8,Chrome OS,user101,Subscription payment
2025-12-14 21:10:45,17510.54,Natasha Romanoff,6011000990139424,Best Buy,5722,10001,USD,Interac,10/35,921,400,TXN569015,0,33,Mobile,1.2.4.8,iPhone,user9101,International transaction
2025-08-31 15:08:00,21284.46,Tony Stark,5555555555555555,Walgreens,5704,11001,GBP,JCB,08/33,988,400,TXN397711,1,18,EFT,208.67.220.220,Fire OS,user1234,Routine transaction
2025-07-01 09:18:08,32603.07,Bruce Wayne,5500000000000004,Best Buy,4111,40004,CAD,Diners Club,07/32,760,200,TXN869079,1,34,Online,10.0.0.1,Chrome OS,testuser,Regular purchase
2025-01-28 11:35:27,46425.7,Tony Stark,5555555555555555,Home Depot,5411,40004,INR,Maestro,08/33,988,202,TXN224793,1,14,Online,8.8.4.4,BlackBerry,user1234,Subscription payment
2025-02-01 10:26:04,4705.52,Clark Kent,4222200027927082,Best Buy,4111,12002,AUD,Visa,06/31,927,400,TXN735687,0,43,POS,208.67.222.222,Windows Phone,guest,Online shopping
2025-08-06 17:50:11,24078.13,Diana Prince,4012888888881881,Merchant A,5541,10001,GBP,MasterCard,05/30,585,202,TXN288405,0,41,POS,10.0.0.1,iPhone,admin,Subscription payment
2025-08-07 16:55:20,37090.07,Alice Johnson,378282246310005,Home Depot,5967,14004,JPY,Amex,02/27,284,202,TXN940216,0,19,POS,210.2.4.8,Windows Phone,user789,Suspicious activity
2025-01-21 01:25:38,6691.47,Peter Parker,378734493671000,Merchant A,5599,11001,NZD,JCB,09/34,929,200,TXN228424,0,14,Mobile,208.67.220.220,Chrome OS,user5678,In-store purchase
2025-08-03 09:58:55,11556.35,Jane Smith,5555555555554444,Costco,5704,30003,CNY,JCB,01/26,289,202,TXN345589,0,18,POS,10.0.0.1,Fire OS,user456,Regular purchase
2025-02-15 06:45:28,2867.06,Wanda Maximoff,3566002020360507,Home Depot,5813,20002,CNY,Maestro,01/38,724,404,TXN417386,1,24,ATM,10.0.0.1,Fire OS,user1516,Regular purchase
2025-08-06 10:37:00,30718.67,Diana Prince,4012888888881881,Costco,4111,11001,EUR,Diners Club,05/30,585,200,TXN355840,0,34,Online,8.8.4.4,Fire OS,admin,International transaction
2025-10-26 10:16:20,41652.19,Stephen Strange,3566002020360505,Merchant C,4111,15005,AUD,MasterCard,11/36,280,200,TXN114215,0,21,Online,8.8.8.8,Linux,user1112,Routine transaction
2025-11-27 01:15:53,3900.07,Stephen Strange,3566002020360505,Merchant E,4111,14004,INR,UnionPay,11/36,280,200,TXN764680,0,1,Online,1.2.4.8,BlackBerry,user1112,Subscription payment
2025-11-23 06:28:08,7757.13,Bruce Wayne,5500000000000004,Target,7011,50005,EUR,MasterCard,07/32,760,202,TXN539775,0,28,Mobile,172.16.0.1,Chrome OS,testuser,High-value transaction
2025-03-20 16:24:07,45029.16,Charlie Davis,371449635398431,Lowes,5812,13003,EUR,Diners Club,04/29,414,200,TXN193165,0,5,EFT,192.168.1.1,Linux,user202,ATM withdrawal
2025-04-03 19:28:47,20727.61,Stephen Strange,3566002020360505,Best Buy,5704,60006,AUD,Maestro,11/36,280,404,TXN438824,0,21,EFT,8.8.4.4,Windows Phone,user1112,Routine transaction
2025-04-05 06:49:35,20742.09,Clark Kent,4222200027927082,Walgreens,5812,15005,INR,Amex,06/31,927,404,TXN487344,0,31,POS,1.1.1.1,Windows,guest,ATM withdrawal
